id|ot|alias|setcode|type|atk|def|level|race|attribute|category
12624008|3|0|0|33|2000|1500|7|524288|16|1
12632096|3|0|283447419|8388641|4500|3000|9|8192|16|1073873920
12644061|3|0|0|524290|0|0|0|0|0|131072
12652643|3|0|7|97|4400|3400|10|32|1|1056768
12670770|3|0|147|131076|0|0|0|0|0|1048706
12678601|3|0|267|2097185|1000|1000|5|8|32|135266308
12678870|3|0|16565|97|200|2800|6|64|8|9437312
12694768|3|0|0|33|1700|1100|4|8|4|262144
12697630|3|0|151|33|1400|2100|5|4|16|1048576
12735388|3|0|0|262146|0|0|0|0|0|131072
12743620|3|0|0|65538|0|0|0|0|0|2176
12744567|3|0|13570120|8388641|2800|1500|5|64|2|1572864
12755462|3|0|172|33|1500|400|4|1|1|0
12760674|3|0|0|262146|0|0|0|0|0|0
12766474|3|0|0|33|500|2000|4|8|32|1048608
12800777|3|0|0|33554465|1600|1200|4|512|8|1052672
12817939|3|0|5177409|33|1700|600|6|8|1|1179648
12822541|3|0|175|33|100|2100|4|8|32|32
12829151|3|0|0|17|1400|1400|4|1|1|0
12836042|3|0|0|33|1500|1000|4|1|32|1073741824
12863633|3|0|0|4|0|0|0|0|0|0
12877076|1|0|52|65538|0|0|0|0|0|0
12883044|3|0|0|17|550|450|2|128|4|0
12923641|3|0|0|131074|0|0|0|0|0|0
12927849|3|0|4222|33|1800|1100|4|16384|16|1048608
12930501|3|0|0|4|0|0|0|0|0|1048576
12931061|3|0|17236146|524290|0|0|0|0|0|544
12940613|3|0|113|4|0|0|0|0|0|0
12948099|3|0|16567|8225|2200|200|4|128|4|67109120
12950294|3|0|0|33|2400|600|6|8192|32|786976
12953226|3|0|0|33|2000|800|4|8|32|0
12958919|3|0|73|33|1100|800|4|8|32|1310720
12958920|3|0|73|16401|500|500|4|8|32|0
12965761|3|0|0|1057|300|2000|4|1024|1|1048576
12965762|3|0|0|16401|800|800|1|1024|1|0
12977245|3|0|259|4129|0|1000|2|2|32|0
12980373|3|0|113|33|500|300|3|16384|1|1048640
12986778|3|0|12307|2|0|0|0|0|0|256
12986807|3|0|57|8225|2400|800|6|1|4|136
12989604|3|0|254|4|0|0|0|0|0|134217728
13002461|3|0|110|33|1500|1400|4|2|4|2048
13026402|3|0|0|33|300|400|2|32|4|65538
13030280|3|0|13570163|8388641|3000|2400|5|1|1|262272
13032689|3|0|115|262146|0|0|0|0|0|67109888
13035077|3|0|0|524290|0|0|0|0|0|553
13039848|3|0|0|17|1300|2000|3|256|1|0
13046291|3|0|12366|33|0|0|1|524288|4|68157440
13048472|3|0|0|2|0|0|0|0|0|16777760
13069066|3|0|0|17|1750|2030|6|65536|1|0
13073850|3|0|170|16777249|2800|1000|16842760|32|1|2080
13090893|3|0|0|33|100|2000|4|16777216|16|135266305
13093792|3|0|49160|33|1400|1600|4|1|32|4
13108445|3|0|273088717|97|1400|2600|6|64|1|8392704
13117073|3|0|0|67108897|1000|10|2|32|32|32
13140300|3|0|105|17|0|0|8|8192|16|0
13143275|3|0|0|67108897|1000|32|1|8192|32|1048576
13166204|3|0|84|4|0|0|0|0|0|393217
13166648|3|0|0|4|0|0|0|0|0|68289536
13171876|3|0|307|33|500|1600|2|8192|2|1048612
13173832|3|0|281|33|1700|1000|4|16777216|4|0
13179234|3|0|382|2|0|0|0|0|0|0
13179332|3|0|0|17|100|2100|1|128|4|0
13183454|3|0|0|8388641|2500|2100|5|512|2|0
13193642|1|0|0|17|300|400|1|1024|32|0
13210191|3|0|0|2|0|0|0|0|0|2
13215230|3|0|0|33|1200|900|3|1|1|1
13220032|3|0|48|33|1000|1000|4|4|16|0
13224603|3|0|0|33|2050|2050|5|32|16|1572864
13234975|3|0|370|2|0|0|0|0|0|9437224
13235258|3|0|0|4|0|0|0|0|0|268436480
13241004|3|0|5898409|33|1600|1100|4|4|2|9437440
13247801|3|0|54|131074|0|0|0|0|0|32
13250922|3|0|0|33554465|2000|500|5|2048|1|2
13256226|3|0|602120|33|2500|2000|7|1|16|0
13258285|3|0|371|4129|1200|600|3|1048576|1|0
13291886|3|0|382|16777249|2000|2000|16842760|32|4|0
13293158|3|0|24584|97|1900|2300|8|8|1|0
13301895|3|0|0|524290|0|0|0|0|0|256
13313278|3|0|132|33|0|1800|4|1|4|1572864
13314457|3|0|0|33|600|100|1|131072|2|0
13316346|3|0|0|33|0|2000|4|32|1|0
13317419|3|0|0|4|0|0|0|0|0|0
13331639|3|0|248|16777313|4000|4000|16842764|8192|32|110100489
13361027|3|0|41|4129|1000|1000|3|8192|8|1048576
13364097|3|0|4432|131076|0|0|0|0|0|2115
13382806|3|0|0|33|0|0|2|16384|8|1048576
13386407|3|0|262|130|0|0|0|0|0|17825792
13386503|3|0|0|33|1700|1600|5|32768|1|1048576
13391185|3|0|4218|33|1500|1800|4|1|16|32
13409151|3|0|0|2097185|900|300|3|16384|1|0
13429800|3|0|0|17|1600|800|4|131072|2|0
13438207|3|0|0|4|0|0|0|0|0|262144
13452889|3|0|69|67108897|2400|161|3|16777216|32|1081344
13455674|3|0|234|8225|3000|3000|9|32|2|1048704
13455953|3|0|41026|33|100|1000|1|1|1|32
13474291|3|0|24|33554465|1000|0|4|4|2|269484160
13478040|3|0|0|33|100|100|1|16384|1|268435457
13482075|3|0|262|161|2300|0|5|16|32|65667
13482262|3|0|279|524290|0|0|0|0|0|17825795
13486638|3|0|14352570|1048580|0|0|0|0|0|66561
13492423|3|0|85|33|2000|2800|8|1|16|1048576
13504844|3|0|176|4|0|0|0|0|0|1048576
13513663|3|0|0|131076|0|0|0|0|0|1048704
13518809|3|0|0|161|2900|3000|10|4|16|17072128
13521194|3|0|0|33|1600|1200|4|8|32|1310720
13522325|3|0|0|33554465|1700|1000|4|128|4|1048576
13529466|3|0|244|97|1000|1800|4|16384|32|0
13532663|3|0|0|2097185|800|800|2|256|1|1073741824
13533678|3|0|385|33|1300|700|2|4096|32|0
13536606|3|0|0|67108897|1900|138|3|16777216|16|1048576
13536607|3|0|0|16401|0|0|1|16777216|16|0
13556444|3|0|163|4|0|0|0|0|0|34603008
13574687|3|0|0|8225|0|0|3|32|4|262144
13582837|3|0|11|33|900|0|1|1|32|262408
13599884|3|0|0|33|250|300|1|32|1|1
13604200|3|0|0|2|0|0|0|0|0|1048576
13611090|3|0|208|65538|0|0|0|0|0|0
13626450|3|0|0|65538|0|0|0|0|0|0
13629812|3|0|97|131076|0|0|0|0|0|128
13647631|3|0|0|33|2800|2000|10|32|1|68157441
13650422|3|0|24584|33|2100|800|4|8|16|8389152
13662809|3|0|8428|2|0|0|0|0|0|544
13676474|3|0|0|17|1500|800|4|8|32|0
13683298|3|0|0|33|2500|2000|7|4096|16|0
13685271|3|0|0|4|0|0|0|0|0|2
13694209|3|0|326|33|2000|1500|8|2|16|1049632
13708425|3|0|87|4129|300|1300|3|8|4|33554432
13722870|3|0|0|97|2200|800|6|1|32|1048576
13723605|3|0|0|17|1600|1000|4|8|32|0
13735899|3|0|0|97|3000|1500|8|2|16|1152
13756293|3|0|109|97|2400|1100|7|8192|32|1048576
13758665|3|0|152|131074|0|0|0|0|0|131074
13760677|3|0|0|16777249|1800|0|84213764|16|32|32
13761956|3|0|44|4129|800|200|1|128|4|0
13764602|3|0|0|524290|0|0|0|0|0|5243392
13764881|3|0|87|4129|100|100|1|8|16|34603008
13803864|3|0|388|97|300|100|6|4|16|1048576
13821299|3|0|0|33558561|1900|1600|4|8|32|1048576
13839120|3|0|81|33|1200|1200|4|32|1|544
13846680|3|0|0|33|2000|1500|7|524288|4|1
13851202|3|0|156|33|1900|700|4|1|16|0
13857930|3|17732278|31|97|500|1100|4|1024|16|8392960
13890468|3|0|8373|33|0|2000|4|64|8|1048576
13893596|3|0|0|33554465|-2|0|10|2|32|1048716
13903402|3|0|308|33|2400|2400|9|1024|16|544
13923256|3|0|311|33|700|2000|4|32768|2|34
13935001|3|0|223|131076|0|0|0|0|0|9437184
13935002|3|0|223|16401|2000|2000|4|32768|32|0
13944422|3|0|0|33|1900|700|4|524288|2|786432
13945283|3|0|0|33|1000|1850|4|8|32|32
13955608|3|0|137|131076|0|2000|4|32|1|1048576
13959634|3|0|275|33554465|2800|2200|8|262144|2|1048576
13965201|3|0|217|65538|0|0|0|0|0|1048576
13972452|3|0|208|2|0|0|0|0|0|0
13974207|3|0|0|33|1700|1000|4|4096|16|0
13995824|3|0|0|8225|2500|2000|7|16384|16|4
13997673|3|0|0|2|0|0|0|0|0|256
14001430|3|0|113|524290|0|0|0|0|0|32
14005031|3|0|0|131076|0|0|0|0|0|67239936
14015067|3|0|0|17|1800|1900|6|16384|1|0
14017402|3|0|0|97|3200|2000|10|8192|8|34865280
14025912|3|0|306|2|0|0|0|0|0|1048576
14037717|3|0|0|17|1400|1200|4|512|8|0
14047624|3|0|57|33|2700|1800|7|1|4|262272
14055212|3|0|0|4|0|0|0|0|0|4
14057297|3|0|0|4|0|0|0|0|0|320
14087893|3|0|0|65538|0|0|0|0|0|4096
14088859|3|0|4587529|2|0|0|0|0|0|9437324
14089428|3|0|0|33|1700|1000|4|32|16|1048576
14089429|3|0|0|16401|1500|1500|4|32|16|0
14094090|3|0|0|130|0|0|0|0|0|1048576
14105623|3|0|284295321|16777233|2700|2000|134742023|8192|32|1048576
14108995|3|0|387|131074|0|0|0|0|0|0
14124483|3|0|602120|33|2500|2000|7|1|16|0
14141448|3|0|0|33554465|2600|2500|8|2048|1|1048576
14146794|3|0|309|33|300|0|1|16777216|32|0
14148099|3|0|21|33|2300|1100|6|32|32|268435456
14152693|3|0|223|33|1200|1000|4|32768|32|1179904
14152862|3|0|0|8388641|2700|2000|6|2|16|65538
14154221|3|0|0|131074|0|0|0|0|0|3
14169843|3|0|201|33|800|0|1|1024|8|1572864
14181608|3|0|0|17|800|600|2|1024|1|0
14198496|3|0|0|33|0|0|1|2|16|256
14212201|3|0|142|33|2000|0|5|16|32|1048576
14214060|3|0|0|17|2600|200|6|2|1|0
14220547|3|0|21365088|131074|0|0|0|0|0|25166848
14225239|3|0|12296|97|1400|1000|5|1|2|16384
14235211|3|0|0|4129|500|200|1|8192|16|8192
14255590|3|0|0|33|700|1000|4|16|32|4
14258627|3|0|0|33|2800|1000|8|256|1|1048704
14261867|3|0|0|33|300|200|2|2048|32|4096
14289852|3|0|0|524290|0|0|0|0|0|4
14291024|3|0|0|33554465|-2|-2|1|32|16|1048576
14306092|3|0|0|8388641|1800|2000|3|131072|2|268435456
14309486|3|0|29|33|1900|1200|4|256|1|1
14315573|3|0|0|1048580|0|0|0|0|0|0
14318794|3|0|0|131076|0|0|0|0|0|524288
14342283|3|0|0|131076|0|0|0|0|0|4194304
14344682|3|0|0|33|1600|1200|4|1|1|4096
14357527|3|0|370|33554465|3000|3000|8|2048|1|1049664
14365823|3|0|251|67108897|1800|3|2|4|16|262144
14386013|3|0|0|2|0|0|0|0|0|800
14391920|3|0|0|65538|0|0|0|0|0|128
14393464|3|0|306|131076|0|0|0|0|0|1
14418464|3|0|382|16777249|800|800|16842754|32|4|0
14430063|3|0|69|33|1400|1600|4|8|32|262144
14457896|3|0|0|33|500|300|2|2048|1|1179648
14462257|3|0|0|33|2900|2100|8|2|2|32
14463695|3|0|243|262146|0|0|0|0|0|1048577
14464864|3|0|0|4|0|0|0|0|0|544
14466224|3|0|0|33554465|1000|800|8|512|8|1048704
14469229|3|0|52|16777249|1500|1800|33685508|1|4|1025
14470845|3|0|15|4|0|0|0|0|0|1310720
14470846|3|29843092|15|16401|0|1000|2|16384|16|0
14470847|3|29843092|15|16401|0|1000|2|16384|16|0
14472500|3|0|0|33|800|800|2|2048|1|544
14478717|3|0|381|131076|0|0|0|0|0|243269632
14504454|3|0|374|33|0|2000|3|8|32|1049088
14505685|3|0|147|33|1000|1000|2|16777216|16|1048576
14506878|3|0|0|2097185|500|500|3|32|16|32
14507213|3|0|23|4|0|0|0|0|0|0
14509651|3|0|0|33554465|2800|2200|8|8|32|1048577
14512825|3|0|0|33|0|300|3|1024|1|0
14513016|3|0|4277|33|200|1000|2|1048576|8|1048576
14517422|3|0|239|2|0|0|0|0|0|1048576
14531242|3|0|0|17|1800|1700|4|8|32|0
14532163|3|0|0|2|0|0|0|0|0|2
14536035|3|0|0|33|1700|1600|4|1|32|1048580
14541657|3|0|43|33|1500|100|4|1|32|544
14550855|3|0|11|4|0|0|0|0|0|4
14553285|3|0|4175|33554465|900|2300|9|2|16|269484033
14558127|3|0|0|4129|0|1800|3|16|4|131072
14558128|3|14558127|0|4129|0|1800|3|16|4|131072
14568951|3|0|43|33|2100|1200|5|262144|2|131072
14575467|3|0|0|17|2000|0|4|16|1|0
14577226|3|0|240|8225|2400|2000|7|2|8|1310720
14602126|3|0|115|65538|0|0|0|0|0|67108864
14604710|3|0|254|65538|0|0|0|0|0|1048577
14613029|3|0|38|4|0|0|0|0|0|1
14618326|3|0|43|2097185|300|300|1|1|1|2
14624296|3|0|4250|33|0|300|1|32|1|1048576
14625090|3|0|307|131074|0|0|0|0|0|32
14644902|3|0|0|2097185|800|900|3|2|16|9437184
14677495|3|0|24642|33|800|1100|3|16384|1|1048576
14702066|3|0|0|33|1900|1200|5|32|1|262144
14708569|1|0|0|17|800|1000|3|1024|1|0
14729426|3|0|0|33|0|500|1|524288|16|1073741824
14730606|3|0|0|131076|0|0|0|0|0|256
14731897|3|0|0|65538|0|0|0|0|0|1024
14733538|3|0|0|65538|0|0|0|0|0|1049088
14735698|3|0|180|130|0|0|0|0|0|672
14745409|3|0|8314|262146|0|0|0|0|0|0
14756848|3|0|154|33|1000|1000|10|32|1|1048578
14759024|3|0|83|33|2100|1400|5|32|16|544
14761450|3|0|90|4129|1800|600|5|64|2|1181696
14763299|3|0|155|33|1600|1000|4|4|16|1048576
14771222|3|0|0|33|1400|1200|4|1|2|4
14772491|3|0|0|131074|0|0|0|0|0|1048576
14778250|3|0|0|33|2000|1200|5|2|8|1048576
14785765|3|0|51|33|1600|1000|4|512|32|1310720
14799437|3|0|187|33554465|3000|3000|10|8|4|1179777
14812471|3|0|281|67108897|500|2|1|16777216|4|672
14812659|3|0|0|33|1500|1500|4|1048576|8|2048
14816688|3|0|0|2|0|0|0|0|0|1180096
14816857|3|0|335|33|0|2000|1|512|8|1049088
14821890|3|0|365|4|0|0|0|0|0|34603009
14824019|3|0|4206|33|500|400|2|2|2|544
14839621|3|0|0|131076|0|0|0|0|0|32
14851496|3|0|0|17|1200|1500|4|64|2|0
14878871|3|0|0|33|300|100|4|16384|1|1179649
14878872|3|14878871|0|33|300|100|4|16384|1|1179649
14882493|3|0|0|33|1600|1200|4|1|32|552
14883228|3|0|0|4|0|0|0|0|0|0
14886190|3|0|336|2|0|0|0|0|0|1049600
14886469|3|0|0|33|1700|1200|4|8|4|1048576
14898066|3|0|0|17|1900|1200|4|32768|32|0
14898067|3|14898066|0|17|1900|1200|4|32768|32|0
14920218|3|0|152|16777249|2100|1400|33685510|2|8|32
14934922|3|0|281|4|0|0|0|0|0|134217731
14936691|3|0|62|33|2400|1200|6|524288|16|4096
14943837|3|0|0|4129|1000|2000|4|8192|8|34734080
14957440|3|0|0|4129|1000|1000|1|16384|1|269487104
14957441|3|0|0|16401|-2|-2|1|16384|1|0
14970113|3|0|241|8388641|-2|-2|4|32768|1|1048576
14977074|3|0|0|17|1800|1500|5|32768|4|0
14983497|3|0|55|4129|400|600|2|512|8|1048576
14989021|3|0|301|33|2700|1000|7|512|8|262144
15001619|3|0|131|33|2200|2500|6|1|1|1049600
15013468|3|0|92|33|3000|2500|10|16384|16|1310720
15023985|3|0|0|17|1600|1500|5|256|1|0
15025844|3|0|0|17|800|2000|4|2|16|0
15028680|3|0|0|8225|2400|1800|6|1048576|1|128
15033525|3|0|0|33|2600|2200|8|128|4|1310720
15042735|1|0|0|17|900|200|2|2|8|0
15052462|3|0|0|262146|0|0|0|0|0|0
15066114|3|0|0|33|2600|2400|7|16777216|16|0
15079028|3|0|0|33|1200|1200|4|4|1|576
15083304|3|0|286|4|0|0|0|0|0|256
15083728|3|0|0|4|0|0|0|0|0|1
15090429|3|0|0|33|1500|1600|4|4|8|0
15092394|3|0|186|8388641|2000|2000|5|512|32|68419585
15103313|3|0|0|65538|0|0|0|0|0|0
15130912|3|0|382|16777249|1100|1100|16842756|2|2|0
15146890|3|0|152|16777233|1800|900|16842756|2|1|0
15150365|3|0|0|33|1000|700|3|2|16|0
15150371|1|0|69|17|700|600|2|8|32|0
15155568|3|0|214|4|0|0|0|0|0|8519811
15169262|3|0|57|4129|300|200|2|128|4|0
15173384|3|0|0|33|1200|2200|5|2|32|9437184
15175429|3|0|99|33|1200|900|3|32|32|262146
15177750|3|0|0|131076|0|0|0|0|0|1572928
15180041|3|0|231|33554465|1000|1000|4|1|16|1114112
15187079|3|0|33|33|3000|3000|10|2048|32|1073758208
15198996|1|0|43|33|600|600|2|1|8|1052672
15232745|3|0|290127944|8388641|1000|100|1|32|16|1024
15237615|3|0|0|65|2100|1700|6|1|1|0
15240238|3|0|0|8225|0|2300|3|512|8|131072
15248594|3|0|306|12321|2500|0|8|16777216|4|545
15248873|3|0|0|65538|0|0|0|0|0|0
15256925|3|0|0|65538|0|0|0|0|0|1048704
15259703|3|0|98|131074|0|0|0|0|0|0
15259704|3|15259703|0|131074|0|0|0|0|0|0
15270885|3|0|11272290|4194337|2300|0|4|1|1|20480
15286412|3|0|20546|4|0|0|0|0|0|131
15291624|3|0|284|97|2600|2400|8|4096|32|9437312
15294090|3|0|0|4|0|0|0|0|0|1048576
15303296|3|0|0|17|1000|500|3|8|32|0
15305240|3|0|0|2|0|0|0|0|0|1073741824
15308295|3|0|4332|16777249|1000|2000|134742019|8|32|1073741824
15310033|3|0|4119|4129|0|0|1|32|32|1048576
15313433|3|0|11|4|0|0|0|0|0|1310720
15317640|3|0|21|33|2500|800|7|32|1|805306368
15327215|3|0|61|33|500|2000|4|1|32|1050624
15335853|3|0|4123|33|2100|100|4|32|8|2176
15341821|3|0|0|33|300|300|3|1024|1|1048576
15341822|3|0|0|16401|0|0|1|1024|8|0
15341823|3|15341822|0|16401|0|0|1|1024|8|0
15367030|3|0|0|17|1200|1400|4|2048|1|0
15381252|3|0|0|65538|0|0|0|0|0|262148
15381421|3|0|0|33|1800|0|4|8192|16|544
15383415|3|0|0|33|500|1000|3|2048|32|4097
15394083|3|0|24642|33|1200|800|3|16384|1|1048576
15394084|3|0|24642|16401|0|0|3|16384|1|0
15397015|3|0|0|33|2000|2000|4|32|16|0
15401633|3|0|32|17|800|400|2|1|1|0
15419596|3|0|0|33|1300|1500|4|512|32|2147516416
15443125|3|0|385|65538|0|0|0|0|0|0
15447747|3|0|288|131076|0|0|0|0|0|134217728
15449853|3|0|266|131074|0|0|0|0|0|0
15452043|3|0|159|33|600|600|2|131072|2|0
15458892|3|0|0|33|1100|500|4|32|8|1048576
15462014|3|0|0|131074|0|0|0|0|0|393216
15464375|1|0|0|33|1000|1000|5|2|2|0
15471265|3|0|0|65538|0|0|0|0|0|0
15475415|3|0|12|33|1500|1000|3|524288|16|269484032
15480588|3|0|0|17|1500|1200|4|524288|1|0
15495787|3|0|154|33|100|2100|3|32|1|1048576
15502037|3|0|8294|33|800|2000|3|256|1|1048576
15507080|3|0|0|17|700|500|2|2|32|0
15510988|3|0|0|17|700|600|2|4096|8|0
15520842|3|0|85|2|0|0|0|0|0|4096
15521027|3|0|38|33558561|100|100|1|32|1|537920032
15543940|3|0|70|65538|0|0|0|0|0|9437184
15545291|3|0|0|33|2800|1000|8|256|1|256
15552258|3|0|0|4|0|0|0|0|0|0
15555120|3|0|0|2|0|0|0|0|0|33556608
15561463|3|0|0|8388641|2400|2800|6|1|1|1
15574615|3|0|0|33554465|4000|0|10|32|16|1048576
15576074|3|0|87|2|0|0|0|0|0|544
15582767|3|0|0|131076|0|0|0|0|0|258
15590355|3|0|381|131074|0|0|0|0|0|4194304
15590356|3|0|0|16401|0|0|0|16777216|4|4194304
15595052|3|0|0|33|1700|800|4|1|16|1
15605085|3|0|2|33|2500|1500|7|32|16|262144
15609017|3|0|0|2|0|0|0|0|0|131
15610297|3|0|227|33|0|0|1|8|32|269615104
15613529|3|0|0|33|800|2000|4|2|16|1179648
15627227|3|0|0|67108897|1800|40|2|8192|32|135266337
15629801|3|0|0|2|0|0|0|0|0|34603008
15629802|3|0|0|16401|-2|-2|0|0|0|0
15653824|3|0|0|33|1000|1200|3|8|32|262144
15658249|3|0|62|33|1400|1500|3|524288|16|4096
15661378|3|0|0|97|2700|2000|9|8192|2|9437312
15667446|3|0|6|33|1500|2400|6|8|32|1048576
15684835|3|0|0|4|0|0|0|0|0|262144
15693423|3|0|0|4|0|0|0|0|0|128
15710054|3|0|260|2097185|500|1800|2|2048|1|1048578
15717011|3|0|70|33|1000|1600|3|256|16|9437184
15721123|3|0|0|33|1100|2500|5|2048|1|1048576
15721392|3|0|220|65538|0|0|0|0|0|68288512
15734813|3|0|0|17|0|2100|4|16384|1|0
15744417|3|0|0|33|2500|2450|7|1|1|536887552
15754711|3|0|307|65538|0|0|0|0|0|1048576
15758127|3|0|357|131076|0|0|0|0|0|1048672
15767889|3|0|0|2081|1700|1600|4|1|16|32
15771991|3|0|82|33|0|0|10|64|2|1050112
15792576|3|0|0|33|2200|1600|6|8|1|516
15800838|3|0|0|4|0|0|0|0|0|0
15808381|3|0|309|33|800|800|2|16777216|4|544
15820147|1|0|0|17|800|1000|3|64|2|0
15839054|3|0|23|33|800|600|2|2|32|544
15844566|3|0|257|67108897|2300|41|3|16777216|4|131072
15848542|3|0|307|33|2700|1700|8|8192|8|9437216
15854426|3|0|55|524290|0|0|0|0|0|1048576
15862758|3|0|1559086694472|8388641|-2|-2|13|8|16|525312
15866454|3|0|0|2|0|0|0|0|0|0
15871676|3|0|83|33|1300|800|3|32768|16|1048576
15893860|3|0|0|33|1600|1000|4|32|2|268435457
15894048|3|0|0|33|3000|2200|8|65536|1|32768
15914410|3|0|0|8388641|1800|1000|3|4|16|4096
15935204|3|0|0|33|2300|2000|6|1048576|8|262144
15936370|3|0|0|16777249|1500|1500|67371012|8388608|32|2
15939229|3|0|4271|8388641|3500|3000|8|8|32|131074
15939448|3|0|62|33|800|2000|4|2048|1|4100
15941690|3|0|112|33|1300|400|3|256|16|1048576
15943341|3|0|0|4|0|0|0|0|0|0
15947754|1|0|0|33|1400|1400|4|32768|32|0
15951532|3|0|4|33|2400|1800|6|1|1|0
15960641|3|0|0|33|1600|600|4|8192|16|0
15978426|3|0|159|33|1000|2000|4|16384|1|548
15981690|3|0|0|33|800|600|3|65536|1|1048576
15983048|3|0|359|4129|1600|1600|4|8|16|1048576
15989522|3|0|0|97|2600|2100|7|8192|8|6
16001119|3|0|328|33|100|200|1|4|4|34603008
16003979|3|0|25|33|1400|1000|3|512|8|1048832
16006416|3|0|4271|97|2800|2400|8|8|4|1114112
16008155|3|0|60|33|100|100|1|524288|32|0
16020923|3|0|309|33|1200|600|4|16777216|16|2592
16021142|3|0|155|33|1400|2000|4|4|16|1052672
16024176|3|0|230|33554465|2000|2000|1|1|32|1048840
16037007|3|0|72|8388641|2700|2300|7|1048576|1|65539
16051717|3|0|4147|8225|2600|2000|7|512|32|1
16067089|3|0|0|4|0|0|0|0|0|1048576
16111820|3|0|34|33|2300|1500|6|65536|4|1048576
16114248|3|0|22|97|1600|1200|5|32|1|16384
16135253|3|0|0|33|1500|1300|4|4|1|537919488
16146511|3|0|0|2081|1500|1000|4|1|4|1048576
16157341|3|0|136|33|1600|300|4|512|16|8192
16165939|3|0|0|131074|0|0|0|0|0|3145729
16169772|3|0|0|2|0|0|0|0|0|0
16172067|3|0|4165|8225|3500|3000|10|8192|32|65539
16178681|3|0|284295321|16777249|2500|2000|67371015|8192|32|544
16178682|3|16178681|284295321|16777249|2500|2000|67371015|8192|32|544
16178683|3|16178681|284295321|16777249|2500|2000|67371015|8192|32|544
16188701|3|0|0|33|1700|1400|4|16777216|16|544
16191953|3|0|0|33|2600|1400|8|1048576|1|1
16195942|3|0|20652147|8388641|2500|2000|4|8192|32|0
16195943|3|16195942|20652147|8388641|2500|2000|4|8192|32|0
16197610|3|0|24|33|800|0|4|4|2|269484032
16209941|3|0|286|33|1500|400|4|8|32|1048832
16222645|3|0|0|33|500|800|2|1|8|0
16223761|3|0|0|33|1600|1600|4|4096|16|1048706
16226786|3|0|0|2097185|200|500|3|8|32|33
16227556|3|0|0|131074|0|0|0|0|0|0
16229315|3|0|0|33|650|600|2|2048|1|0
16241441|3|0|30|33|300|300|2|2048|4|1048576
16246527|1|0|0|17|950|1100|3|16384|1|0
16255173|3|0|0|33|2500|2000|8|1|32|1048576
16255442|3|0|0|4|0|0|0|0|0|32
16259549|3|0|72|8388641|400|900|3|512|16|524288
16261341|3|0|266|33|2800|2300|9|4|16|1057312
16268841|3|0|0|33|1700|1200|4|4|1|524288
16269385|3|0|288|524290|0|0|0|0|0|544
16272453|3|0|97|2|0|0|0|0|0|256
16278116|3|0|0|131076|0|0|0|0|0|0
16279989|3|0|141|33|1600|0|3|16|32|4640
16304628|3|0|12296|97|2200|2600|6|1|1|0
16306932|3|0|153|50331681|-2|-2|202113036|8192|16|110101088
16308000|3|0|0|131076|0|0|0|0|0|0
16310544|1|0|398|130|0|0|0|0|0|0
16312943|3|0|381|33|1800|1800|4|16777216|4|1049088
16313112|3|0|281|161|2800|2000|8|16777216|4|134479873
16317140|3|0|0|131076|0|0|0|0|0|1049632
16329071|3|0|254|4|0|0|0|0|0|256
16353197|3|0|0|17|900|800|3|524288|1|0
16360142|3|0|306|33|1000|1000|4|16777216|4|1048576
16366810|3|0|128|33|0|1000|1|8|1|0
16366944|3|0|0|33|1200|1600|4|2048|16|1048576
16392422|3|0|98|4194337|900|1400|4|2|32|16640
16404809|3|0|0|33|1000|700|3|8|32|548
16428514|3|0|237|2097185|1600|1800|4|8192|1|4640
16430187|3|0|0|65538|0|0|0|0|0|0
16433136|1|0|398|262146|0|0|0|0|0|0
16435215|3|0|0|2|0|0|0|0|0|256
16437822|3|0|0|65538|0|0|0|0|0|64
16469012|3|0|0|33|2000|1500|5|1|16|0
16471775|3|0|357|2|0|0|0|0|0|0
16474916|3|0|372|33|500|800|4|2|16|0
16475472|3|0|69|33|2100|1000|5|8|32|128
16480084|3|0|24654|33|1100|2000|4|65536|4|544
16494704|3|0|153|130|0|0|0|0|0|17825792
16507828|3|0|0|65|2200|2000|6|65536|2|0
16509093|3|0|0|33|1600|1700|4|16|1|4096
16516630|3|0|51|33|1300|900|5|512|32|1
16527176|3|0|42|8193|3000|1800|9|16384|1|0
16550875|3|0|86|262146|0|0|0|0|0|32
16556849|3|0|0|33|1700|1200|4|1|16|128
16587243|3|0|0|17|1800|1700|4|2048|1|0
16589042|3|0|189|33|2300|2100|7|1|32|0
16598965|3|0|0|4|0|0|0|0|0|256
16605586|3|0|49160|33|1100|600|3|1|32|1048576
16616620|3|0|0|2|0|0|0|0|0|1048576
16617334|3|0|159|33|0|0|1|16384|2|0
16625614|3|0|0|524290|0|0|0|0|0|538181632
16632144|3|0|0|4129|100|100|1|1|2|1048576
16638212|3|0|0|4129|0|100|1|4|16|1048704
16643334|3|0|85|8388641|1800|2500|4|8192|16|1048576
16674846|3|0|0|4|0|0|0|0|0|32
16678947|3|0|0|4|0|0|0|0|0|262144
16684346|3|0|0|33|1100|1100|4|16777216|16|134217792
16691074|3|0|153|8388641|2800|2500|7|8192|2|1048576
16693254|3|0|58|33|1500|800|4|2|2|0
16708652|3|0|17|65538|0|0|0|0|0|4096
16719140|3|0|237|33|1800|1200|4|1|1|1048576
16719802|3|0|0|33|1900|1000|4|8192|16|2048
16720314|3|0|293|4|0|0|0|0|0|256
16725505|3|0|8214|4129|100|100|1|32|8|2048
